"Gender","Fingerprint","TimeUpx","W","H","leng","leng_sum","speed","Force","ForceUp","Rx","Ry","varX","varY","corrYX"
"m","86509e8fef1e66689d055dcee1c6b457",1266.5,360,640,234.85894,1409.15361,0.18727,1,0,7.57512,7.57512,1872.58334,4404.22223,0.77385
"m","e8b1909cfafdf67875dc2f454f0c7228",198.01887,360,640,47.98579,2543.24675,0.25498,1,0,0,0,719.80563,3933.99004,0.76485
"m","e8b1909cfafdf67875dc2f454f0c7228",267.91667,360,640,148.94495,1787.33931,0.63333,1,0,0,0,1055.63889,433.90973,-0.37281
"m","abc85bfff2377bff8c0a7f8258344e7d",603.58334,383.33334,616.66667,146.77438,1761.2925,0.44055,0.13236,0,0.68676,0.91568,2911,12414.58334,-0.64635
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",286.33334,320,570,193.56334,4645.52,0.15444,1,1,0.3328,0.3328,6003.72223,7195.47223,0.36445
"m","4f7084bb675303390e19ae233233186a",427.16667,360,720,210.15914,2521.90964,0.54721,0.24706,0,0.79085,0.79085,178.40973,827.74306,-0.39963
"m","92b1faf84a9ded237c37269a9b3222ea",1239.66667,320,570,116.45405,349.36215,0.275,1,0,3.32792,3.32792,0,0,nan
"m","b772c631f4884690c5931b5ec4b768ce",828.83334,360,640,90.21947,1623.95043,0.1229,1,0,0.81856,1.38739,16.80556,1281.55556,-0.26688
"m","4908a9f19f29cc94da6274521ccef896",132.6,360,640,62.76037,313.80185,0.51805,1,0,3.64605,3.64605,0,58.16001,nan
"m","1e4808a8647ec61e6fa0c2fdad5d4a31",211.5,451,770,93.67735,936.77342,0.44806,0.08863,0,9.52732,9.52732,2439.09,1067.96001,-0.55979
"m","bf54001ceef71f1e88cc1e445ea54b4d",267.77778,360,640,135.61583,1220.54242,0.51271,1,0,2.96901,2.96901,461.87655,220.17284,-0.54676
"m","31133c5452d40f21941ced13ae3407ca",107.95834,320,534,83.54435,2005.06436,0.46976,1,0,7.69445,7.69445,34.49306,57.99827,-0.8169
"m","119ec68bffb730c7be497358b7f66481",261.22223,360,640,41.9656,1133.07099,0.21616,1,0,2.67902,2.67902,864.12621,536.98766,0.64731
"m","cabe5f5b82159560257f9d4fdbddc5f8",184,360,640,370.4191,1111.25728,0.20122,1,0,1.25,1.25,80.22223,128,1
"m","31133c5452d40f21941ced13ae3407ca",201.35052,320,534,84.70489,8216.37388,0.25165,1,0.01031,1.29554,1.29554,13.35318,4146.1031,-0.19733
"m","4f7084bb675303390e19ae233233186a",177.5,360,720,35.24691,3595.18423,0.19756,0.24706,0,0.95734,0.95734,365.00318,1918.51288,-0.80306
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",160.45455,360,640,92.40976,1016.50736,0.59941,1,0,0,0,190.74381,328.99174,-0.95215
"m","a91d666c392527f58901e4e8944f6527",367.85715,360,640,319.84716,2238.93012,0.91086,1,0,0.28774,0.28774,94.53062,621.95919,0.5422
"m","e8ed62d6911ecb1d522ba5aaf8207e0f",249.33334,360,640,128.69976,1544.39704,0.50247,0.31406,0,0,0,117.63889,1826.40973,0.2618
"m","e8b1909cfafdf67875dc2f454f0c7228",497.76924,360,640,223.7013,2908.11688,0.60556,1,0,0,0,11337.36095,3721.78699,-0.81384
"m","4f7084bb675303390e19ae233233186a",1672.75,360,720,61.85068,989.61088,0.04651,0.24706,0,0.90531,0.90531,229.90235,1914.71485,-0.65234
"m","eb464ac7419d9c9c36a59737471afe95",575.29167,360,640,102.18555,2452.45299,0.34674,0.41324,0,0,0,3732.90105,5751.66494,-0.53801
"m","e8b1909cfafdf67875dc2f454f0c7228",395.33334,360,640,336.21896,2017.31371,1.06353,1,0,0,0,1001.47223,508,-0.25142
"m","e8b1909cfafdf67875dc2f454f0c7228",607.71053,360,640,141.59675,5380.67647,0.37132,1,0,0,0,10380.28879,5846.07272,0.13102
"m","b694fa75973457e0302691081309aa19",890.83334,360,640,195.19115,1171.14686,0.34476,0.83751,0,0.91568,0.91568,7225.47223,8534.80556,0.76585
"m","e8b1909cfafdf67875dc2f454f0c7228",1295.94118,360,640,161.56149,2746.54525,0.19281,1,0.11765,0,0,14287.39793,5844.6436,-0.07008
"m","9bb87312ed05ffdb18391ea4a1c04896",336,320,570,138.6126,277.22519,0.46447,1,0,6.65584,6.65584,6.25,1,1
"m","4908a9f19f29cc94da6274521ccef896",997.16667,360,640,376.37123,2258.22733,0.45703,1,0,4.03729,4.03729,1940.55556,1239.33334,-0.14035
"m","72d8ea55004e0bfdf853f8b97972d24e",1120.66667,360,640,138.90204,5833.88544,0.60613,1,0,0.875,0.875,1636.80556,10610.51531,0.64882
"m","51c20ccb885ad63ecea7b1f2ab8a9e7f",306,360,640,119.00958,238.01916,0.37734,1,0,0,0,289,81,1
"m","cabe5f5b82159560257f9d4fdbddc5f8",167.33334,360,640,156.00044,468.00131,0.94265,1,0,1.25,1.25,144.66667,329.55556,0.99994
"m","a91d666c392527f58901e4e8944f6527",236.55556,360,640,79.85165,1437.32954,0.38055,1,0,0.66122,0.7426,92.33334,606.91359,-0.37064
"m","31133c5452d40f21941ced13ae3407ca",150.25,320,534,111.73183,446.92729,0.73259,1,0,5.16667,5.16667,462.75,323.5,-0.34762
"m","4f7084bb675303390e19ae233233186a",747.08334,360,720,127.13438,1525.61252,0.23065,0.24706,0,1.08221,1.08221,916.90973,936.40973,0.64461
"m","cabe5f5b82159560257f9d4fdbddc5f8",273.4,360,640,107.16819,2143.36361,0.4759,1,0,0.75,0.75,199.55,2918.0275,-0.12282
"m","eb464ac7419d9c9c36a59737471afe95",843.41667,360,640,65.40144,1569.63439,0.11582,0.39739,0,0,0,373.94271,1393.27084,-0.7049
"m","e8b1909cfafdf67875dc2f454f0c7228",602.33334,360,640,275.80571,1654.83421,0.5127,1,0,0,0,134.55556,2337.91667,-0.65879
"m","4908a9f19f29cc94da6274521ccef896",375.33334,360,640,390.11246,1170.33737,1.04009,1,0,5.74377,5.74377,12.66667,699.55556,0.33995
"m","abc85bfff2377bff8c0a7f8258344e7d",315.0926,360,640,82.4913,4454.52996,0.27205,0.1841,0,0.81856,1.04054,206.96297,244.64884,-0.52415
"m","e8b1909cfafdf67875dc2f454f0c7228",264.91667,360,640,168.85237,2026.22836,0.88789,1,0,0,0,848.41667,4086.63889,-0.76667
"m","e8ed62d6911ecb1d522ba5aaf8207e0f",268.91667,360,640,53.79042,1290.96988,0.22942,0.38824,0,0,0,1553.4566,2178.62327,-0.13759
"m","4f7084bb675303390e19ae233233186a",318.375,360,720,70.76007,2264.32198,0.15916,0.24706,0,0.5229,0.5229,535.66309,4296.8711,-0.60452
"m","e8b1909cfafdf67875dc2f454f0c7228",592.25,360,640,96.23721,769.89763,0.37885,1,0,0,0,185.35938,3582.6875,-0.41971
"m","e8b1909cfafdf67875dc2f454f0c7228",307.83334,360,640,74.5746,447.4476,0.27988,1,0,0,0,718.55556,1679.58334,0.24198
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",184.13954,379.53489,620.46512,84.19689,3620.46614,0.39812,1,0,0,0,14836.65766,3208.98757,0.22634
"m","cabe5f5b82159560257f9d4fdbddc5f8",173.66667,360,640,390.58131,1171.74393,0.32574,1,0,0.66667,0.66667,50,0,nan
"m","4908a9f19f29cc94da6274521ccef896",217,360,640,57.76902,1733.07052,0.3346,1,0,2.78032,2.78032,564.99556,1641.09334,0.16048
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",431.91667,360,640,134.0688,3217.6512,0.29567,1,0,15.32713,15.32713,5202.75,16620.27084,-0.81282
"m","79822d43f322153d4507fbe7f0ab7def",1710.16667,360,640,186.3195,1117.91697,0.30456,1,0,10.53025,10.53025,967,6335.88889,-0.50749
"m","5a0f7a221b9230678bb72b7b46b1754c",212.28572,640,360,32.15323,900.29036,0.17699,0.01611,0,0,0,47.10587,1424.80103,0.45819
"m","9bb87312ed05ffdb18391ea4a1c04896",77,320,570,87.5719,175.1438,1.12218,1,0,6.65584,6.65584,25,400,1
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",204.33334,720,360,136.19408,4902.98685,0.56171,0.09813,0,0,0,678.92284,1441.69368,0.00387
"m","25cec1be0ad4e3cc1c1645b763b824bb",342.81667,720,400,171.15756,20538.90669,0.14955,0.07808,0,0,0,18327.04994,6090.95417,-0.41421
"m","5a0f7a221b9230678bb72b7b46b1754c",531.18073,360,640,84.08393,6978.96541,0.30901,0.1468,0,0,0,1427.89723,4625.64175,-0.65733
"m","b694fa75973457e0302691081309aa19",2455.94737,360,640,189.99749,3609.95216,0.30351,0.93487,0,1.01206,1.01206,151.0748,5873.61219,0.12421
"m","4908a9f19f29cc94da6274521ccef896",196.66667,360,640,61.71487,1110.86755,0.25117,1,0,5.9935,5.9935,3994.50618,1959.75618,0.18938
"m","cabe5f5b82159560257f9d4fdbddc5f8",261.33334,360,640,129.77596,1557.3115,0.5165,1,0,0.77084,0.77084,946.41667,3467.02084,0.70528
"m","119ec68bffb730c7be497358b7f66481",453.62858,360,640,96.57592,3380.15699,0.34062,1,0,4.31429,4.31429,2616.6498,1453.19674,0.32866
"m","e8b1909cfafdf67875dc2f454f0c7228",514.5,360,640,148.74544,3272.39947,0.43611,1,0,0,0,9951.69629,8402.28926,0.21855
"m","e8b1909cfafdf67875dc2f454f0c7228",418.66667,360,640,265.44074,1592.6444,0.77427,1,0,0,0,288.91667,1747.66667,0.22705
"m","5a0f7a221b9230678bb72b7b46b1754c",281.82609,360,640,118.49319,2725.34336,0.54127,0.21518,0,0,0,4537.0397,3800.85445,0.3119
"m","e8b1909cfafdf67875dc2f454f0c7228",442.9091,360,640,200.10643,2201.1707,0.49971,1,0,0,0,789.1405,1546.26447,-0.17236
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",1236.93104,360,640,65.63583,1903.43882,0.18648,1,0,0,0,69.74317,1734.23068,0.00427
"m","31133c5452d40f21941ced13ae3407ca",156.03031,320,534,55.79016,1841.075,0.27559,1,0,2.80809,2.80809,16.64647,193.25804,-0.35225
"m","92b1faf84a9ded237c37269a9b3222ea",867.03449,320,570,126.35488,3664.29126,0.21518,1,0,6.79355,6.79355,5018.04995,2637.11059,-0.11365
"m","e8b1909cfafdf67875dc2f454f0c7228",460.8,360,640,120.29304,601.46516,0.15114,1,0,0,0,325.44001,1644.16001,-0.47399
"m","abc85bfff2377bff8c0a7f8258344e7d",254.15385,360,640,95.71592,1244.30696,0.36348,0.18462,0,0.7684,1.09497,152.3787,1384.94675,-0.78268
"m","3fbe2520db838b3f1d7943dee4b879d9",148.25,393,786,58.71364,469.70905,0.41683,1,0,0.54546,0.54546,9.5,5.6875,-0.71422
"m","e8b1909cfafdf67875dc2f454f0c7228",253.8,360,640,185.92661,929.63305,0.75512,1,0,0,0,469.04001,376.96001,-0.35501
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",344.16667,360,640,172.96381,3113.34855,0.5791,1,0,0,0,118.69445,1050.13581,-0.24768
"m","2cdf449b319b948b9eea69c304528c94",404.63637,360,640,155.52945,1710.82395,0.37708,1,0,0.6591,0.6591,2866.74381,2063.8843,-0.18054
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",698,360,640,96.13013,288.39037,0.13773,1,0,8.24106,8.24106,0,0,nan
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",428.5,360,640,112.58299,1801.32774,0.28399,1,0,0,0,1029.27735,8011.6211,0.17736
"m","5a0f7a221b9230678bb72b7b46b1754c",305.4,360,640,100.29377,7020.5637,0.34641,0.15648,0,0,0,213.22123,2716.07837,-0.47443
"m","5a0f7a221b9230678bb72b7b46b1754c",204.27836,360,640,46.65143,4525.18823,0.24255,0.04415,0,0,0,792.90148,2573.86078,0.54107
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",804.08334,320,570,240.67215,2888.06579,0.45502,1,0,1.4421,1.4421,272.38889,693.90973,0.22938
"m","e8b1909cfafdf67875dc2f454f0c7228",348.61703,360,640,138.5232,6510.59007,0.46612,1,0,0,0,104.1512,4386.90539,-0.02143
"m","eb464ac7419d9c9c36a59737471afe95",815.08334,360,640,86.12204,2066.92877,0.22915,0.39951,0,0,0,148.3316,1091.2066,-0.84766
"m","5a0f7a221b9230678bb72b7b46b1754c",121.5,360,640,53.89666,323.37992,0.44099,0.01569,0,0,0,470.55556,1160.55556,-0.83236
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",656.98413,360,640,169.27055,31992.13335,0.33332,1,0,5.47951,5.47951,28.04737,1165.08866,0.40483
"m","31133c5452d40f21941ced13ae3407ca",370.5625,320,534,82.03964,1312.63416,0.44887,1,0,2.25001,2.25001,46.60938,2596.25,-0.40083
"m","4f7084bb675303390e19ae233233186a",425.75,360,720,130.25214,1563.02562,0.46188,0.24706,0,0.85328,0.85328,8010.40973,11885.85417,0.17125
"m","2cdf449b319b948b9eea69c304528c94",403.83334,360,640,113.25572,1359.06858,0.33584,1,0,0.72917,0.72917,15823.74306,2375.24306,-0.29243
"m","b772c631f4884690c5931b5ec4b768ce",888.375,360,640,75.82511,606.60087,0.08614,1,0,0.5619,1.27987,38.1875,2830.25,0.10076
"m","72d8ea55004e0bfdf853f8b97972d24e",1278.59091,360,640,91.33797,2009.43532,0.15604,1,0,0.9091,0.9091,354.08265,2144.71901,-0.06346
"m","a91d666c392527f58901e4e8944f6527",192.79167,360,640,42.28467,1014.83197,0.2257,1,0,0.83161,0.83161,99.77084,363.53994,-0.62631
"m","abc85bfff2377bff8c0a7f8258344e7d",1510.22223,360,640,261.44178,2352.976,0.23676,0.14685,0,0.61045,0.72144,99.55556,485.87655,0.17009
"m","86509e8fef1e66689d055dcee1c6b457",322.05883,360,640,117.4851,1997.24667,0.41059,1,0,10.56207,10.56207,252.22146,428.35987,-0.00408
"m","3fbe2520db838b3f1d7943dee4b879d9",5348.82143,393,786,154.66144,4330.52014,0.03859,1,0,0.49351,0.51949,104.95281,9004.30103,-0.41613
"m","4908a9f19f29cc94da6274521ccef896",388,360,640,314.37486,1886.24912,0.96875,1,0,5.4108,5.4108,386.13889,1440.22223,-0.50747
"m","a91d666c392527f58901e4e8944f6527",276.5,360,640,150.68554,1808.22639,0.55108,1,0,0.31535,0.31535,94.63889,265.08334,-0.12521
"m","e8b1909cfafdf67875dc2f454f0c7228",2290,360,640,293.53138,880.59413,0.12969,1,0,0,0,1050,56,-0.98974
"m","5a0f7a221b9230678bb72b7b46b1754c",604.87756,360,640,44.45981,8714.12202,0.14798,0.02283,0,0,0,774.49917,2562.34674,-0.78768
"m","6fce7e0ce14f145dd4971f5e57e2b0bf",189.83334,360,640,42.62135,255.72807,0.29315,1,0,0.49846,0.49846,94.55556,121.66667,-0.76606
"m","4908a9f19f29cc94da6274521ccef896",740,360,640,141.69594,1700.35124,0.48751,1,0,4.16216,4.16216,534.85417,10546.47223,-0.81407
"m","eb464ac7419d9c9c36a59737471afe95",348.81819,360,640,191.88344,2110.71779,0.3466,0.43209,0,0,0,1161.28926,8588.74381,0.47215
"m","2cdf449b319b948b9eea69c304528c94",686.625,360,640,55.18132,1324.35168,0.10666,1,0,0.44792,0.44792,54.66494,1632.74306,-0.06756
"m","79822d43f322153d4507fbe7f0ab7def",538.72223,360,640,66.46708,2392.81484,0.1499,1,0,7.0271,7.0271,2237.52084,1666.63812,0.39327
"m","4f7084bb675303390e19ae233233186a",526.35715,360,720,294.64716,4125.0602,0.66392,0.24706,0,1.21303,1.21303,2647.38776,4949.96429,-0.59476
"m","c34d872dfca6a8ad04d91a8bf736979f",329.60001,360,640,139.82106,1398.21057,0.42768,1,0,0.6493,0.6493,175.89001,478.89,-0.64676
"m","b772c631f4884690c5931b5ec4b768ce",665.76471,360,640,67.32342,1144.49807,0.20858,1,0,0.91078,1.27803,199.41869,1271.04499,-0.61198
"m","79822d43f322153d4507fbe7f0ab7def",458.6,360,640,269.09505,1345.47523,0.60009,1,0,7.09231,7.09231,1258.96,7761.84001,0.45481
"m","5a0f7a221b9230678bb72b7b46b1754c",933.55715,360,640,69.95467,4896.82681,0.15745,0.14807,0,0,0,983.74715,1047.90123,-0.59415
"m","4f7084bb675303390e19ae233233186a",597.58334,360,720,79.66654,1911.9969,0.17475,0.24706,0,0.6972,0.6972,628.63889,531.65105,-0.52815
"m","8be973dd2e4e2f3d79ad0ec5d0716741",150.80001,393,786,78.31972,391.59859,0.53636,1,0,0.21819,0.43637,141.04,515.44,-0.13218
"m","abc85bfff2377bff8c0a7f8258344e7d",248.3077,360,640,109.44601,4268.39429,0.44647,0.20463,0,0.97331,1.12058,84.42999,120.60093,-0.47777
"m","52cfadb9189503fe1f40322f8761c2cf",106.27273,412,732,92.17347,1013.90807,0.42182,1,0,1.02091,1.34968,376.01653,501.50414,-0.22883
"m","fb272cecb1604becf90b9d5c72be5887",1803.2174,360,640,151.75721,3490.41563,0.11416,1,0,0,0,149.49717,1608.95653,-0.44378
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",161.75863,360,640,74.35181,2156.20228,0.37337,1,0,0,0,132.48752,988.25209,-0.66681
"m","86509e8fef1e66689d055dcee1c6b457",231.25,360,640,200.06927,1600.55414,0.95358,1,0,14.57794,14.57794,457.9375,3772.23438,-0.57969
"m","3432468176dd276636a0b7fb047e9828",1506.3125,360,640,123.45273,1975.24357,0.08744,0.19314,0.19314,0.74919,1.01453,154.0625,754.71485,0.48504
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",265.3077,360,640,94.57812,2459.03107,0.42115,1,0,8.33711,8.33711,408.05326,3451.3787,-0.74177
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",913,360,640,121.80898,1461.70765,0.37775,1,0,0,0,137.16667,4042.13889,-0.13452
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",331.125,360,640,144.84346,3476.24286,0.65779,1,0,4.90094,4.90094,1722.22223,9478.85417,-0.46001
"m","b772c631f4884690c5931b5ec4b768ce",540.08334,360,640,145.88478,1750.61736,0.31672,1,0,1.1446,1.33189,4718.47223,4433.40973,-0.69718
"m","5a0f7a221b9230678bb72b7b46b1754c",292.08334,360,640,47.70183,572.42188,0.14599,0.0134,0,0,0,30.35417,763.47223,-0.59311
"m","cabe5f5b82159560257f9d4fdbddc5f8",546,360,640,320.91459,641.82917,0.58274,1,0,1.125,1.125,420.25,2.25,-1
"m","e8b1909cfafdf67875dc2f454f0c7228",148.45455,360,640,134.49433,1479.43758,0.40368,1,0,0,0,1767.32232,986.72728,0.90995
"m","b772c631f4884690c5931b5ec4b768ce",201.66667,360,640,74.96898,449.81385,0.41973,1,0,1.08216,1.33189,2682.55556,708.47223,0.3041
"m","72d8ea55004e0bfdf853f8b97972d24e",90.16667,360,640,24.98517,149.91098,0.06545,1,0,0.83334,0.83334,352.55556,1381.88889,-0.12782
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",205.66667,360,640,67.24999,4438.49886,0.39117,1,0,0,0,718.57209,3086.03765,0.76594
"m","5a0f7a221b9230678bb72b7b46b1754c",300.8125,360,640,61.46709,2950.41998,0.19944,0.02264,0,0,0,5554.12457,7964.81902,-0.53659
"m","5a0f7a221b9230678bb72b7b46b1754c",371.13044,360,640,43.38057,997.75307,0.11116,0.15073,0,0,0,91.96598,910.45369,0.032
"m","3fbe2520db838b3f1d7943dee4b879d9",190.44445,393,786,48.69809,876.5655,0.30013,1,0,0.45455,0.66667,289.02778,2743.0247,-0.85621
"m","31133c5452d40f21941ced13ae3407ca",534.66667,320,534,72.88722,1311.96983,0.29091,1,0,1.12963,1.12963,149.57099,960.22223,-0.1675
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",153.08334,360,640,74.11897,889.42755,0.36007,1,0,0,0,149.41667,1260.24306,0.53743
"m","31133c5452d40f21941ced13ae3407ca",684.83334,320,534,193.11048,1158.66283,0.02416,1,0,2.00001,2.00001,84.55556,6669.55556,0.32832
"m","b772c631f4884690c5931b5ec4b768ce",439.9091,360,640,150.77405,1658.51451,0.37902,1,0,1.33946,1.6346,190.26447,516.44629,-0.91786
"m","e8b1909cfafdf67875dc2f454f0c7228",3764.33334,360,640,123.82204,371.4661,0.78869,1,0,0,0,150.22223,5364.66667,-0.5889
"m","72d8ea55004e0bfdf853f8b97972d24e",605.33334,360,640,166.129,996.774,0.37372,1,0,0.79167,0.79167,426.22223,2055.80556,-0.08178
"m","e8b1909cfafdf67875dc2f454f0c7228",1240.58334,360,640,124.18299,1490.19585,0.11806,1,0,0,0,82.57639,2124.02084,-0.59987
"m","72d8ea55004e0bfdf853f8b97972d24e",161.875,360,640,43.99235,703.87757,0.40363,1,0,0.85938,0.85938,31.35938,136.85938,0.23255
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",1127.41667,320,570,195.568,2346.816,0.2972,1,0,1.4421,1.4421,3414.52084,3924.63889,0.46671
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",319,320,570,138.24063,691.20312,1.05774,1,1,1.46429,1.46429,107.2,708.64,-0.71838
"m","3fbe2520db838b3f1d7943dee4b879d9",5733.66667,393,786,287.26137,1723.56818,0.06496,1,0,0.36364,0.51516,440.22223,17686.55556,-0.54083
"m","e8ed62d6911ecb1d522ba5aaf8207e0f",337.61112,360,640,96.31673,1733.70101,0.36884,0.48693,0,0,0,189.87655,1169.28396,0.20769
"m","4908a9f19f29cc94da6274521ccef896",712.4138,360,640,206.2163,5980.27246,0.52071,1,0,4.51235,4.51235,7831.86683,2848.17836,-0.75158
"m","31133c5452d40f21941ced13ae3407ca",2837.63637,320,534,245.82786,2704.10643,0.08954,1,0,5.27273,5.27273,311.33885,3757.45455,0.29755
"m","9bb87312ed05ffdb18391ea4a1c04896",121,320,570,148.53892,1188.31131,0.0538,1,0,6.65584,6.65584,366.9375,1372.23438,0.96354
"m","119ec68bffb730c7be497358b7f66481",627.63493,360,640,90.40972,5695.81185,0.23795,1,0,3.38096,3.38096,308.27413,4912.35274,0.13354
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",193.6,320,569,83.24094,832.40937,0.44168,1,0,0.55556,0.86667,21.69001,116.24,0.13025
"m","abc85bfff2377bff8c0a7f8258344e7d",440.1,360,640,140.04518,5601.80716,0.35327,0.18785,0,0.81787,1.00516,186.25938,1172.34751,-0.13836
"m","b9aa8f53828039f4d7d392c539e2aca9",522.23334,601,962,59.5748,1787.24376,0.10533,1,0,0.48777,1.43829,4984.59556,3485.06223,-0.30343
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",909,360,640,336.06353,2016.38116,0.39751,1,0,0,0,600.88889,1207,-0.44502
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",746.83334,320,570,227.69299,1366.15792,0.38708,1,0,0.3328,0.3328,295.47223,2050.13889,-0.77943
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",784.83334,360,640,187.51884,5625.5652,0.21745,1,0.1,0,0,8794.64556,31911.29889,0.23658
"m","eb464ac7419d9c9c36a59737471afe95",578.33334,360,640,136.68575,820.11446,0.67227,0.40066,0,0,0,115.33334,14950.88889,-0.26767
"m","fb272cecb1604becf90b9d5c72be5887",797.66667,360,640,97.89201,587.35202,0.16039,0.07059,0,0.40691,0.40691,1426.33334,2273.91667,0.52242
"m","31133c5452d40f21941ced13ae3407ca",269.5,320,534,84.66113,169.32226,0.31335,1,0,4.33334,4.33334,4,1,1
"m","e8ed62d6911ecb1d522ba5aaf8207e0f",400.1,360,640,174.62758,5238.82716,0.36459,0.37909,0,0,0,1410.86223,12075.91667,-0.27999
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",508.93618,640,360,103.02543,4842.19501,0.35159,1,0,0,0,4666.8556,1730.15573,0.55817
"m","4908a9f19f29cc94da6274521ccef896",372.07693,360,640,138.1198,1795.55731,0.5312,1,0,4.4375,4.4375,916.98225,7624.28403,-0.69046
"m","bf54001ceef71f1e88cc1e445ea54b4d",230.08334,360,640,94.50337,1134.04037,0.29568,1,0,2.1227,2.1227,188.47223,2567.57639,0.24664
"m","92b1faf84a9ded237c37269a9b3222ea",255.66667,320,570,124.50891,1494.10685,0.50184,1,0,3.52205,3.52205,899.97223,163.5,0.75623
"m","170a93f097b06bb3a7d9395f94672ade",934.625,360,640,170.12001,1360.96007,1.17412,1,0,0.33334,0.33334,58.60938,97.73438,0.31319
"m","abc85bfff2377bff8c0a7f8258344e7d",385.09091,360,640,96.0151,1056.16609,0.27123,0.18468,0,0.77189,1.04433,209.32232,19854.6281,-0.29773
"m","abc85bfff2377bff8c0a7f8258344e7d",4828.41667,360,640,151.04708,1812.56494,0.05262,0.14543,0,1.24865,1.24865,39.40973,3564.52084,-0.25641
"m","bf54001ceef71f1e88cc1e445ea54b4d",227.16667,360,640,164.98121,1979.77449,0.54127,1,0,4.30783,4.30783,301.52084,10591.05556,0.43705
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",2601.33334,360,640,188.27535,3388.95622,0.18092,1,0,0.77778,1.15278,319.38581,7319.35803,-0.62884
"m","4908a9f19f29cc94da6274521ccef896",331.11667,360,640,86.60526,5196.31528,0.37993,1,0,6.26404,6.26404,3009.18306,10605.00306,-0.16045
"m","6a551501d09d4c83bab793f1af5442d4",277.63637,360,640,108.48039,1193.28424,0.4042,1,1,0.16667,0.16667,57.42149,3314.69422,0.52477
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",1291.33334,360,720,197.70999,1186.25992,0.15724,0.05926,0,0,0,140.25,1689.91667,-0.56949
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",1179.94872,360,640,100.12107,3904.72165,0.18852,1,0,9.92513,9.92513,7646.92045,5838.66404,-0.27868
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",363.25,720,360,164.67189,1976.06264,0.39964,0.0882,0,0,0,207.85417,307.08334,0.19775
"m","eb464ac7419d9c9c36a59737471afe95",143.5,360,640,142.58358,285.16716,0.97402,0.34902,0,0,0,272.25,225,1
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",750.83334,320,570,300.24785,1801.48709,0.15622,1,1,0.3328,0.3328,507.88889,3202.66667,-0.18216
"m","31133c5452d40f21941ced13ae3407ca",327.82609,320,534,53.31883,1226.33303,0.22335,1,0,2.85508,2.85508,1427.91305,1308.07562,-0.67895
"m","fb272cecb1604becf90b9d5c72be5887",709.83334,360,640,93.05262,2233.26277,0.13856,0.06128,0,0.34587,0.34587,582.97223,3955.24827,0.84961
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",160.66667,360,640,92.13268,1658.38819,0.59846,1,0,5.48017,5.48017,146.24692,2215.35803,0.0507
"m","31133c5452d40f21941ced13ae3407ca",717.93104,320,534,92.76442,2690.168,0.13971,1,0,3.87357,3.87357,1873.64804,17965.35316,-0.81422
"m","bf54001ceef71f1e88cc1e445ea54b4d",565.45455,360,640,282.46563,3107.12191,0.55175,1,0,2.5654,2.5654,20.14877,6612.61158,-0.81568
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",1829.39623,320,570,80.29108,4255.42695,0.06381,1,1,1.51955,1.51955,54.96761,554.85939,-0.16485
"m","4f7084bb675303390e19ae233233186a",2312.61112,540,540,222.38802,8005.96856,0.16354,0.24706,0,0.88797,0.88797,17200.61729,34985.85417,0.6196
"m","e8b1909cfafdf67875dc2f454f0c7228",508.625,360,640,199.01641,4776.39363,0.4574,1,0,0,0,1291.47223,8007.0816,-0.01917
"m","e8b1909cfafdf67875dc2f454f0c7228",627.53572,360,640,96.4867,2701.62743,0.25204,1,0,0,0,77.32016,609.20409,0.19472
"m","92b1faf84a9ded237c37269a9b3222ea",1103.5,320,570,88.71038,887.10379,0.14066,1,0,5.59091,5.59091,1503.41,12218.49001,0.87765
