"Gender","Fingerprint","TimeUpx","W","H","leng","leng_sum","speed","Force","ForceUp","Rx","Ry","varX","varY","corrYX"
"m","4f7084bb675303390e19ae233233186a",1062.33334,360,720,221.87676,1331.26051,0.3137,0.24706,0,0.79085,0.79085,396.55556,12803.55556,0.11951
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",229.28125,360,720,80.87222,2587.911,0.37355,0.06057,0,0,0,471.85938,986.92188,-0.74118
"m","fb272cecb1604becf90b9d5c72be5887",379.13794,360,640,87.96778,2551.06547,0.39694,0.49737,0,0.48829,0.48829,2692.26873,2062.02379,0.08364
"m","72d8ea55004e0bfdf853f8b97972d24e",418.375,360,640,137.51557,3300.37358,0.40426,1,0,0.89584,0.89584,1087.82639,11979.99306,0.45593
"m","a91d666c392527f58901e4e8944f6527",436.33334,360,640,252.79544,2275.15893,0.64447,1,0,0.33909,0.33909,87.13581,1382.22223,0.75153
"m","31133c5452d40f21941ced13ae3407ca",4244,320,534,86.94728,434.73639,0.32863,1,0,3.53334,3.53334,139.84,3466,0.99858
"m","5a0f7a221b9230678bb72b7b46b1754c",655.41667,360,640,129.22312,6202.70975,0.28194,0.09355,0,0,0,1366.10374,836.36068,-0.46916
"m","e8b1909cfafdf67875dc2f454f0c7228",290.8125,640,360,86.53952,1384.63223,0.34647,1,0,0,0,911.71485,1790.48438,-0.34486
"m","5a0f7a221b9230678bb72b7b46b1754c",901.97873,360,640,76.85477,3612.17404,0.17269,0.13626,0,0,0,1769.22318,2665.84156,-0.73021
"m","152685b8afb39a0ba5d1b66d94b7521f",261.25,320,676,114.95565,459.82259,0.43593,0.03138,0,0,0,105.25,1260.5,-0.64381
"m","152685b8afb39a0ba5d1b66d94b7521f",1605.36364,360,760,112.70771,2479.56961,0.19605,0.04885,0,0,0,623.33058,3454.61364,-0.29408
"m","2cdf449b319b948b9eea69c304528c94",844.70271,360,640,212.22277,7852.24243,0.40643,1,0,0.70271,0.70271,1630.06136,9087.05479,0.40975
"m","e8b1909cfafdf67875dc2f454f0c7228",694.66667,360,640,171.84363,4124.24691,0.28068,1,0,0,0,235.2066,10758.62327,-0.30514
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",124.66667,360,640,62.06995,372.4197,0.2489,1,0,0,0,28.55556,174.33334,0.08268
"m","fb272cecb1604becf90b9d5c72be5887",1087.04167,360,640,136.28648,3270.87552,0.21142,1,0,0,0,854.0816,2295.99306,0.03467
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",485.5,360,640,117.29846,5630.32588,0.3695,1,0,0,0,4899.36806,3205.62327,0.28179
"m","119ec68bffb730c7be497358b7f66481",170.86364,360,640,66.34349,1459.55663,0.35033,1,0,2.77273,2.77273,79.68596,905.23967,0.00501
"m","4908a9f19f29cc94da6274521ccef896",586.83334,360,640,168.99067,2027.88797,0.44581,1,0,3.43378,3.43378,209.07639,4668.40973,-0.33521
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",154.16667,360,720,92.00758,552.04548,0.73484,0.0892,0,0,0,3536.88889,1151.91667,-0.8551
"m","e2931ef7d4528e0bd6c3a0d6f631a309",1457.08334,360,640,177.19087,2126.29039,0.27068,1,0,0.25,0.25,211.22223,1183.74306,-0.79033
"m","2cdf449b319b948b9eea69c304528c94",273.375,360,640,81.96952,3278.78043,0.24879,1,0,0.34375,0.34375,604.1,2046.31001,-0.4128
"m","152685b8afb39a0ba5d1b66d94b7521f",758.4091,360,760,106.10881,2334.39367,0.33236,0.00393,0,0,0,141.24794,11425.75414,-0.25713
"m","3fbe2520db838b3f1d7943dee4b879d9",1791.33334,393,786,422.07627,2532.45757,0.32253,1,0,0.24243,0.42425,862.66667,1192.88889,0.04683
"m","152685b8afb39a0ba5d1b66d94b7521f",316.38462,360,760,132.29678,3439.71605,0.41851,0.05596,0,0,0,2016.3861,3110.7648,-0.27816
"m","cabe5f5b82159560257f9d4fdbddc5f8",679.75,360,640,263.82508,1055.30032,0.45578,1,0,1,1,832.5,9308.1875,0.44276
"m","e8b1909cfafdf67875dc2f454f0c7228",230.16667,360,640,107.60935,645.65607,0.44413,1,0,0,0,500.91667,10172.88889,-0.55108
"m","e8b1909cfafdf67875dc2f454f0c7228",343.6,360,640,99.41922,497.09607,0.34678,1,0,0,0,55.84001,317.04,-0.11754
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",864.83334,360,640,249.63588,1497.81523,0.38778,1,0,0,0,1580.55556,580.55556,-0.64317
"m","4f7084bb675303390e19ae233233186a",2826.1579,360,720,214.88194,4082.75675,0.08333,0.24706,0,0.93324,0.93324,868.23823,4487.46261,-0.36158
"m","abc85bfff2377bff8c0a7f8258344e7d",305.68519,360,640,109.3044,5902.43709,0.37052,0.17953,0,0.80931,0.99892,329.68073,421.11283,-0.19405
"m","322e6ec3a3e9fa1dc804656dcddf5d2b",420.83334,360,720,110.20682,661.24087,0.35967,0.24706,0,1.29033,1.29033,582.47223,4235.33334,0.12352
"m","4908a9f19f29cc94da6274521ccef896",478.76316,360,640,117.54619,4466.75513,0.38806,1,0,3.0099,3.0099,1391.92244,3341.86981,-0.00926
"m","2cdf449b319b948b9eea69c304528c94",394.44445,360,640,110.10431,1981.87752,0.33352,1,0,0.55556,0.55556,289.53396,3332.54321,0.53286
"m","e8b1909cfafdf67875dc2f454f0c7228",189.09091,360,640,73.22598,805.48575,0.47556,1,0,0,0,70.14877,346.41323,-0.17569
"m","e8b1909cfafdf67875dc2f454f0c7228",419.02778,360,640,124.89369,22480.86287,0.3809,1,0.01112,0,0,5783.56775,6068.68997,-0.22632
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",332.2174,360,640,85.5444,3935.0421,0.21948,1,0,0,0,1201.41966,3489.80388,0.10663
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",965.16667,360,640,278.86856,1673.21135,0.31733,1,0,9.19836,9.19836,207.88889,7687,-0.11944
"m","a91d666c392527f58901e4e8944f6527",789.9091,360,640,86.33821,949.72023,0.18551,1,0,0.45499,0.45499,37.23967,485.10744,-0.69358
"m","119ec68bffb730c7be497358b7f66481",1214,360,640,175.18872,1051.13228,0.15517,1,0,4.33334,4.33334,84.66667,291.80556,0.34568
"m","119ec68bffb730c7be497358b7f66481",617.36667,360,640,79.70466,2391.13976,0.2292,1,0,4.36667,4.36667,209.13334,925.11556,-0.7197
"m","4f7084bb675303390e19ae233233186a",904.75,360,720,98.29511,2359.08248,0.15362,0.24706,0,0.82207,0.82207,191.28994,3843.16494,0.35934
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",397.16667,360,640,168.94098,2027.29171,0.2611,1,0,0,0,437.55556,12863.1875,-0.94383
"m","abc85bfff2377bff8c0a7f8258344e7d",3785.45455,360,640,105.00775,1155.08525,0.23588,0.18396,0,0.88541,1.06703,3577.52067,5372.74381,0.68805
"m","bf54001ceef71f1e88cc1e445ea54b4d",211.5,360,640,113.98834,1367.86004,0.38973,1,0,3.87081,3.87081,1035.24306,5287.80556,-0.9024
"m","e8b1909cfafdf67875dc2f454f0c7228",572.58824,360,640,87.94347,1495.03888,0.17128,1,0,0,0,579.23184,792.60208,-0.89129
"m","79822d43f322153d4507fbe7f0ab7def",453.25,360,640,296.23889,1184.95554,0.66857,1,0,12.61132,12.61132,332.75,206.1875,-0.68672
"m","b694fa75973457e0302691081309aa19",962.33334,360,640,271.21341,4068.2011,0.44258,0.96917,0,1.09881,1.09881,57.71556,1889.18223,-0.55062
"m","92b1faf84a9ded237c37269a9b3222ea",217.8,320,570,66.64843,1666.21059,0.31793,1,0,5.33799,5.33799,183.84,548.0384,-0.67992
"m","92b1faf84a9ded237c37269a9b3222ea",2213.20834,320,570,110.4569,2650.96546,0.1624,1,0,14.01886,14.01886,2566.44271,4707.03994,-0.03233
"m","e8b1909cfafdf67875dc2f454f0c7228",1116.5,360,640,197.92282,5937.68437,0.2669,1,0,0,0,671.49889,7438.75556,0.35676
"m","amp-7qkHECD3ZLdqouJxbaZTEQ",222.94445,360,640,47.32804,851.90459,0.19574,1,0,1.12379,1.58162,142.60803,2067.13889,-0.76972
"m","9c8068ca55b74492fb4450248468b5fb",795.27778,360,640,115.55129,2079.92313,0.15911,1,0,1.99784,1.99784,8126.61729,1671.20988,0.41738
"m","31133c5452d40f21941ced13ae3407ca",665.1,320,534,140.48691,5619.47626,0.23538,1,0,2.36667,2.36667,838.62751,1356.1275,-0.38937
"m","119ec68bffb730c7be497358b7f66481",347.784,360,640,49.93927,6242.40765,0.15181,1,0,3.27201,3.27201,623.99578,459.09735,0.1954
"m","322e6ec3a3e9fa1dc804656dcddf5d2b",373.4,360,720,84.03533,1260.52994,0.15015,0.24706,0,1.03226,1.03226,3373.71556,2430.72889,0.23028
"m","86509e8fef1e66689d055dcee1c6b457",239.66667,360,640,157.10947,2827.97029,0.53411,1,0,6.96467,6.96467,725.38581,4342.90433,-0.6218
"m","31133c5452d40f21941ced13ae3407ca",285.3533,320,534,63.68744,21271.60471,0.28746,1,0,3.11877,3.11877,3380.92205,3875.43126,-0.19185
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",174.52543,360,640,41.76804,2464.31396,0.21282,1,0,0,0,440.15111,1312.58317,-0.42373
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",945.4762,360,720,133.18504,5593.77146,0.21154,0.07293,0,0,0,6995.02325,4295.10885,0.43073
"m","4908a9f19f29cc94da6274521ccef896",1286.81819,360,640,195.9019,2154.92089,0.35936,1,0,2.65621,2.65621,617.71901,9082.23141,0.13513
"m","bc37c08a13027c231f6b4a459cb7ae51",463,360,640,128.96955,1418.66505,0.30312,1,0,0,0,454.74381,4036.87604,0.41261
"m","e8b1909cfafdf67875dc2f454f0c7228",3764.33334,360,640,123.82204,371.4661,0.78869,1,0,0,0,150.22223,5364.66667,-0.5889
"m","c221b8c4c7a9eefd5ea0336ef9dfc1ec",225.68182,360,720,76.25431,1677.59471,0.36923,0.05842,0,0,0,35.42976,101.77686,-0.18799
"m","4908a9f19f29cc94da6274521ccef896",800.56522,360,640,202.62504,4660.37573,0.57815,1,0,4.75571,4.75571,521.51985,724.89604,0.30088
"m","e8b1909cfafdf67875dc2f454f0c7228",1056,360,640,255.66699,3068.0038,0.26897,1,0,0,0,12010.57639,4698.75,0.79138
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",943.16667,360,640,104.04295,1248.5154,0.25619,1,0,0,0,300.55556,1305.1875,0.43655
"m","e8b1909cfafdf67875dc2f454f0c7228",498,360,640,222.16155,444.32309,0.60865,1,0,0,0,100,1,-1
"m","4908a9f19f29cc94da6274521ccef896",164.55173,360,640,69.85647,2025.83762,0.41261,1,0,4.27984,4.27984,31.89061,244.3805,0.20177
"m","4908a9f19f29cc94da6274521ccef896",481.03509,360,640,113.73628,12965.93515,0.36979,1,0.00878,3.23553,3.23553,6435.93876,6471.29987,0.04941
"m","9c8068ca55b74492fb4450248468b5fb",247,360,640,102.32907,1125.61968,0.44335,1,0,1.99784,1.99784,15.28926,179.52067,0.00805
"m","a91d666c392527f58901e4e8944f6527",549.06667,360,640,82.4845,2474.53481,0.17546,1,0,0.53305,0.53305,496.08889,1312.98334,-0.3378
"m","31133c5452d40f21941ced13ae3407ca",1762,320,534,196.70523,1967.05223,0.25348,1,0,1.93334,1.93334,3.41,532.09,0.6402
"m","e8b1909cfafdf67875dc2f454f0c7228",304.10001,360,640,128.82708,1288.2708,0.40159,1,0,0,0,1877.24001,12181.84,0.35262
"m","92b1faf84a9ded237c37269a9b3222ea",803.5,320,570,133.72843,802.37054,0.47004,1,0,3.88258,3.88258,717.55556,3539.47223,-0.82312
"m","170a93f097b06bb3a7d9395f94672ade",934.625,360,640,170.12001,1360.96007,1.17412,1,0,0.33334,0.33334,58.60938,97.73438,0.31319
"m","a91d666c392527f58901e4e8944f6527",494.64063,360,640,58.57865,3749.03321,0.1238,1,0,0.41104,0.41104,1588.65528,3364.07398,0.60024
"m","e2931ef7d4528e0bd6c3a0d6f631a309",229.26786,360,640,67.98332,3807.06576,0.27642,1,0,0.25,0.25,173.02552,1444.2296,-0.14772
"m","3fbe2520db838b3f1d7943dee4b879d9",822.33334,393,786,435.11716,2610.70293,0.23096,1,0,0.36364,0.54546,1016.13889,5109.13889,-0.93373
"m","92b1faf84a9ded237c37269a9b3222ea",514.33334,320,570,283.40466,1700.42791,0.55105,1,0,4.82549,4.82549,789.80556,2593.58334,-0.09403
"m","72d8ea55004e0bfdf853f8b97972d24e",1001.33334,360,640,248.43666,1490.61993,0.33502,1,0,1.125,1.125,40.88889,1818.55556,0.23328
"m","4908a9f19f29cc94da6274521ccef896",372.07693,360,640,138.1198,1795.55731,0.5312,1,0,4.4375,4.4375,916.98225,7624.28403,-0.69046
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",508.93618,640,360,103.02543,4842.19501,0.35159,1,0,0,0,4666.8556,1730.15573,0.55817
"m","cabe5f5b82159560257f9d4fdbddc5f8",505.66667,360,640,314.90525,944.71574,0.70835,1,0,0.66667,0.66667,1514,193.55556,-0.50184
"m","e8b1909cfafdf67875dc2f454f0c7228",245.18182,360,640,98.877,3262.94076,0.42371,1,0,0,0,512.44629,515.80349,-0.2458
"m","4908a9f19f29cc94da6274521ccef896",600.6,360,640,126.08853,3152.21325,0.20264,1,0,2.90685,2.90685,4706.7584,5165.12961,0.59437
"m","cabe5f5b82159560257f9d4fdbddc5f8",167.33334,360,640,156.00044,468.00131,0.94265,1,0,1.25,1.25,144.66667,329.55556,0.99994
"m","abc85bfff2377bff8c0a7f8258344e7d",315.0926,360,640,82.4913,4454.52996,0.27205,0.1841,0,0.81856,1.04054,206.96297,244.64884,-0.52415
"m","cabe5f5b82159560257f9d4fdbddc5f8",635,360,640,449.83577,899.67154,0.71282,1,0,0.625,0.625,25,992.25,1
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",400,360,640,88.71986,1419.51764,0.32713,1,0,8.5064,8.5064,9040.3711,6177,0.83366
"m","eb464ac7419d9c9c36a59737471afe95",843.41667,360,640,65.40144,1569.63439,0.11582,0.39739,0,0,0,373.94271,1393.27084,-0.7049
"m","86509e8fef1e66689d055dcee1c6b457",575.27273,360,640,137.3333,1510.66625,0.23623,1,0,7.12863,7.12863,93.15703,505.78513,-0.55496
"m","cabe5f5b82159560257f9d4fdbddc5f8",273.4,360,640,107.16819,2143.36361,0.4759,1,0,0.75,0.75,199.55,2918.0275,-0.12282
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",1305.16667,360,640,347.89471,2087.36824,0.36213,1,0,0,0,13189.66667,17278.47223,-0.10107
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",35.83334,360,640,63.14258,378.85545,0.177,1,0,0,0,15.13889,289.13889,0.25486
"m","cabe5f5b82159560257f9d4fdbddc5f8",212,360,640,149.69546,449.08636,0.71525,1,0,1,1,10.88889,1012.66667,0.56821
"m","b9aa8f53828039f4d7d392c539e2aca9",522.23334,601,962,59.5748,1787.24376,0.10533,1,0,0.48777,1.43829,4984.59556,3485.06223,-0.30343
"m","4f7084bb675303390e19ae233233186a",334.33334,360,720,144.00144,3456.03445,0.4741,0.24706,0,0.94694,0.94694,327.99827,3086.41494,-0.39168
"m","92b1faf84a9ded237c37269a9b3222ea",698.4,320,570,196.58332,982.9166,0.3615,1,0,11.24837,11.24837,30.16,163.04,-0.12948
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",1242.66667,320,570,344.60317,2067.61898,0.2999,1,1,1.49757,1.49757,887.22223,1357.58334,-0.11799
"m","7c7a8c5ebca1cfc96d5bb9c660e19413",193.6,320,569,83.24094,832.40937,0.44168,1,0,0.55556,0.86667,21.69001,116.24,0.13025
"m","e8b1909cfafdf67875dc2f454f0c7228",560.23334,360,640,243.5017,7305.05096,0.42099,1,0,0,0,2913.30667,1887.16,0.63363
"m","abc85bfff2377bff8c0a7f8258344e7d",1716.95239,413.33334,586.66667,71.84233,1508.68881,0.49141,0.13894,0,0.70162,0.88,6365.67801,661.95012,-0.85375
"m","4908a9f19f29cc94da6274521ccef896",178.18422,360,640,74.2293,2820.71335,0.44797,1,0,5.80292,5.80292,7623.11358,759.46607,0.43084
"m","3fbe2520db838b3f1d7943dee4b879d9",5733.66667,393,786,287.26137,1723.56818,0.06496,1,0,0.36364,0.51516,440.22223,17686.55556,-0.54083
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",139,360,640,128.55863,1028.46899,0.99975,1,0,0,0,123.23438,1464.4375,-0.01861
"m","5a0f7a221b9230678bb72b7b46b1754c",432.08334,360,640,78.75428,1890.10261,0.27335,0.15654,0,0,0,304.57639,268.49306,-0.56778
"m","4908a9f19f29cc94da6274521ccef896",208.45455,360,640,76.84533,845.29853,0.38099,1,0,2.11135,2.11135,137.52067,302.23141,0.30984
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",205.85186,360,640,116.63605,3149.17321,0.49661,1,0,0,0,355.7284,2344.51852,-0.3551
"m","4f7084bb675303390e19ae233233186a",1303.7,360,720,49.84671,498.46706,0.14388,0.24706,0,0.79917,0.79917,127.41,205.41,0.77954
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",161.75863,360,640,74.35181,2156.20228,0.37337,1,0,0,0,132.48752,988.25209,-0.66681
"m","abc85bfff2377bff8c0a7f8258344e7d",773.25,360,640,282.85497,1131.41988,0.58516,0.17844,0,0.62433,0.81162,2268.5,520.25,0.98287
"m","4f7084bb675303390e19ae233233186a",442.5,360,720,108.75214,652.51283,0.24287,0.24706,0,0.79085,0.79085,305.88889,8688.13889,0.9221
"m","79822d43f322153d4507fbe7f0ab7def",204.72728,360,640,169.29857,1862.28427,0.31214,1,0,6.62918,6.62918,191.09091,2118.36364,-0.30405
"m","5a0f7a221b9230678bb72b7b46b1754c",262.5,360,640,98.41341,1180.96083,0.37207,0.01667,0,0,0,268.91667,1212,0.06058
"m","e8b1909cfafdf67875dc2f454f0c7228",2457.83334,360,640,155.35853,1864.30233,0.13088,1,0,0,0,460.40973,1489.55556,0.00789
"m","31133c5452d40f21941ced13ae3407ca",937.70589,320,534,116.66759,1983.34892,0.28296,1,0,3.45099,3.45099,190.11073,1589.20416,-0.65612
"m","10f41ec3fc5a10e4c9cb49dc02cb37de",534.66667,320,570,227.22755,2726.73054,0.29993,1,0,1.49757,1.49757,284.57639,744.57639,-0.83784
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",547.02381,380,620,119.39313,5014.51105,0.21504,1,0,0,0,5043.82087,10545.18198,0.14971
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",96.16667,360,640,112.5586,675.35158,0.6798,1,0,4.8281,4.8281,354.13889,4818.58334,0.73841
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",1925.58824,360,640,140.9488,2396.12952,0.17059,1,0,0,0,13101.93772,5146.5744,-0.8852
"m","152685b8afb39a0ba5d1b66d94b7521f",66.16667,360,760,119.17093,715.02554,0.23813,0.06602,0,0,0,48.80556,1554.33334,0.99906
"m","e8b1909cfafdf67875dc2f454f0c7228",655,360,640,80.65483,241.96449,0.53837,1,0,0,0,297.55556,924.66667,0.92082
"m","25cec1be0ad4e3cc1c1645b763b824bb",366,333.33334,704,93.64896,1685.68114,0.3221,0.00959,0,0,0,704.13889,1575.53396,-0.55694
"m","170a93f097b06bb3a7d9395f94672ade",2848.6,360,640,205.01034,1025.05166,0.34374,1,0,0.33334,0.33334,0,0,nan
"m","bf54001ceef71f1e88cc1e445ea54b4d",937.13334,360,640,93.86667,2815.99999,0.12119,1,0,3.89578,3.89578,902.24556,2885.87667,0.06776
"m","cabe5f5b82159560257f9d4fdbddc5f8",246.77778,360,640,130.47805,1174.30237,0.59521,1,0,0.72223,0.72223,103.33334,2484.46914,0.03034
"m","4f7084bb675303390e19ae233233186a",69.90001,360,720,67.5506,675.50595,0.61914,0.24706,0,0.72425,0.72425,51.56001,545.84,-0.04399
"m","e8b1909cfafdf67875dc2f454f0c7228",1304.5122,360,640,83.13829,3408.66981,0.11789,1,0,0,0,192.57466,1917.07556,-0.31104
"m","e8ed62d6911ecb1d522ba5aaf8207e0f",116,360,640,51.75488,207.0195,0.44224,0.41275,0,0,0,48.6875,390.6875,0.54607
"m","abc85bfff2377bff8c0a7f8258344e7d",818.91667,360,640,106.66293,1279.95505,0.11253,0.19478,0,1.1446,1.16541,133.40973,373.55556,0.32651
"m","5a0f7a221b9230678bb72b7b46b1754c",535,360,640,190.22801,2282.73607,0.40363,0.02909,0,0,0,542.47223,1308.33334,-0.14303
"m","cabe5f5b82159560257f9d4fdbddc5f8",226.85715,360,640,130.72068,915.04475,0.63045,1,0,0.92858,0.92858,320.77552,175.63266,-0.76763
"m","fb272cecb1604becf90b9d5c72be5887",131.08334,360,640,127.27072,1527.24862,0.09995,0.07778,0,0.34587,0.34587,89.85417,1296.72223,0.36645
"m","bf54001ceef71f1e88cc1e445ea54b4d",481,360,640,210.78467,1264.70797,0.46735,1,0,2.83027,2.83027,486.25,700,-0.59534
"m","79822d43f322153d4507fbe7f0ab7def",458.6,360,640,269.09505,1345.47523,0.60009,1,0,7.09231,7.09231,1258.96,7761.84001,0.45481
"m","c34d872dfca6a8ad04d91a8bf736979f",329.60001,360,640,139.82106,1398.21057,0.42768,1,0,0.6493,0.6493,175.89001,478.89,-0.64676
"m","cabe5f5b82159560257f9d4fdbddc5f8",721,360,640,234.79676,939.18703,0.33116,1,0,0.5,0.5,138.6875,94.5,0.00219
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",935.14286,360,640,126.65073,886.55508,0.24399,1,0,0,0,303.63266,6894.28572,0.20706
"m","abc85bfff2377bff8c0a7f8258344e7d",280.44445,360,640,87.99473,1583.90513,0.33011,0.2085,0,0.9573,1.16541,94.57099,1475.7284,-0.03873
"m","e8b1909cfafdf67875dc2f454f0c7228",2290,360,640,293.53138,880.59413,0.12969,1,0,0,0,1050,56,-0.98974
"m","5a0f7a221b9230678bb72b7b46b1754c",604.87756,360,640,44.45981,8714.12202,0.14798,0.02283,0,0,0,774.49917,2562.34674,-0.78768
"m","e8b1909cfafdf67875dc2f454f0c7228",1475.13699,360,640,106.04968,7741.62654,0.2105,1,0,0,0,1736.9728,2142.5472,0.57532
"m","3fbe2520db838b3f1d7943dee4b879d9",1518.33334,393,786,468.93009,2813.58051,0.33053,1,0,0.27273,0.42425,437.47223,2434.22223,-0.92226
"m","31133c5452d40f21941ced13ae3407ca",444.3077,320,534,113.4178,5897.72547,0.28153,1,0,3.07693,3.07693,342.37981,2133.0429,-0.37093
"m","bf54001ceef71f1e88cc1e445ea54b4d",232,360,640,143.51307,1435.13063,0.64159,1,0,3.44627,3.44627,291.16,579.09,-0.83366
"m","abc85bfff2377bff8c0a7f8258344e7d",309,360,640,150.51028,903.06165,0.53501,0.13138,0,0.66595,0.91568,630.33334,1483.13889,-0.63726
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",205.66667,360,640,67.24999,4438.49886,0.39117,1,0,0,0,718.57209,3086.03765,0.76594
"m","72d8ea55004e0bfdf853f8b97972d24e",90.16667,360,640,24.98517,149.91098,0.06545,1,0,0.83334,0.83334,352.55556,1381.88889,-0.12782
"m","abc85bfff2377bff8c0a7f8258344e7d",379.5,360,640,157.0505,942.30299,0.51943,0.20916,0,1.08216,1.20703,502.88889,822.88889,-0.55582
"m","72d8ea55004e0bfdf853f8b97972d24e",662.01961,360,640,65.41429,3336.12861,0.30475,1,0,0.83334,0.83334,11055.13572,3516.09074,-0.60349
"m","a91d666c392527f58901e4e8944f6527",214.9091,360,640,39.64614,2616.64504,0.18997,1,0,0.60203,0.60943,201.84137,148.14785,-0.20665
"m","e8b1909cfafdf67875dc2f454f0c7228",308.05556,360,640,95.52304,5158.24416,0.29708,1,0,0,0,1862.39369,8987.79184,0.35136
"m","abc85bfff2377bff8c0a7f8258344e7d",99,360,640,192.99069,385.98138,0.29303,0.17255,0,1.12379,1.37351,21462.25,4489,1
"m","e8b1909cfafdf67875dc2f454f0c7228",341.92858,360,640,264.89783,3708.56954,0.90452,1,0,0,0,2886.06123,6384.81633,0.67164
"m","e8b1909cfafdf67875dc2f454f0c7228",443.79167,430,570,60.81543,1459.57011,0.19391,1,0,0,0,20059.06771,21363.35417,-0.48623
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",2634.91667,360,640,121.23599,1454.83183,0.06848,1,0,0,0,141.52084,484.85417,-0.69089
"m","e8b1909cfafdf67875dc2f454f0c7228",1577.69492,360,640,168.63466,9949.44467,0.67214,1,0.22034,0,0,8704.35967,30942.19593,0.29849
"m","3fbe2520db838b3f1d7943dee4b879d9",156.22223,393,786,53.36882,960.63859,0.36571,1,0,0.54546,0.54546,38.38581,61.20988,0.72194
"m","5a0f7a221b9230678bb72b7b46b1754c",278.45834,360,640,139.00182,3336.04352,0.54939,0.06063,0,0,0,1471.69271,2183.7066,-0.82757
"m","3fbe2520db838b3f1d7943dee4b879d9",1565.16667,393,786,425.95715,2555.74289,0.28302,1,0,0.27273,0.36364,282.55556,1752.88889,0.20951
"m","e8b1909cfafdf67875dc2f454f0c7228",891.48388,360,640,96.17143,5962.62809,0.22566,1,0,0,0,15.4152,612.60354,-0.31541
"m","abc85bfff2377bff8c0a7f8258344e7d",704.35803,360,640,145.07888,11751.3885,0.29903,0.16428,0,0.84785,1.06675,1647.72047,3385.48453,-0.00609
"m","4f7084bb675303390e19ae233233186a",223.58334,360,720,123.61699,1483.40378,0.42913,0.24706,0,0.83247,0.83247,191.80556,5894.74306,0.0729
"m","a91d666c392527f58901e4e8944f6527",227.96667,360,640,91.48491,2744.54705,0.41679,1,0,0.29501,0.29501,371.11556,2321.78223,-0.19931
"m","4f7084bb675303390e19ae233233186a",252.22223,360,720,109.12335,1964.22015,0.44453,0.24706,0,0.7076,0.7076,310.90433,887.42284,-0.51201
"m","31133c5452d40f21941ced13ae3407ca",627,320,534,58.98341,5249.52288,0.14392,1,0,2.10487,2.10487,492.46182,1688.28204,0.62424
"m","b772c631f4884690c5931b5ec4b768ce",280.60001,360,640,181.12465,905.62321,0.80856,1,0,1.2986,1.54833,26,1846,-0.63629
"m","4f7084bb675303390e19ae233233186a",324.33334,360,720,173.51185,1041.07107,0.55636,0.24706,0,0.79085,0.79085,148.33334,4589.88889,0.64253
"m","31133c5452d40f21941ced13ae3407ca",165.86667,320,534,73.30456,1099.56837,0.45677,1,0,2.84445,2.84445,1062.24889,2362.96,0.85196
"m","51c20ccb885ad63ecea7b1f2ab8a9e7f",416,360,640,167.90407,4029.6975,0.54113,1,0,0,0,3019.0816,12105.1875,0.55756
"m","79822d43f322153d4507fbe7f0ab7def",925.02778,360,640,108.07767,3890.79598,0.33921,1,0,0,0,167.98997,515.45294,-0.02397
"m","4908a9f19f29cc94da6274521ccef896",951.28572,360,640,137.4436,962.10518,0.2071,1,0,2.71135,2.71135,219.38776,1246.40817,-0.36591
"m","5a0f7a221b9230678bb72b7b46b1754c",491.16667,360,640,174.43093,2093.17115,0.40075,0.10556,0,0,0,279.63889,3355.6875,0.06904
"m","1525f1ac29c0ed7bbbeb4497f60dfc8d",350.16667,360,640,174.38962,2092.6754,0.86443,1,0,0,0,496.07639,10168.97223,-0.02032
"m","abc85bfff2377bff8c0a7f8258344e7d",160.66667,360,640,84.05137,252.15409,0.54097,0.19608,0,1.16541,1.24865,107.55556,934.22223,-0.98707
"m","ba3d7ff4ff71218bcd9dc4c93ce35aba",454.94806,360,640,144.21189,11104.31522,0.41161,1,0,0,0,6222.20881,3031.65222,-0.20773
"m","75ed6c2422b2c58b5e85aa9f9bceaccc",338.16667,360,640,152.79497,916.76979,0.42904,1,0,0,0,987.58334,1215.66667,-0.16838
